"File","Type","Name","Alias","Country"
"SDN","Individual","GOMEZ JARAMILLO Olga Cecilia","null","SDNT"
"SDN","Individual","HURTADO ROMERO Jairo Jose","null","SDNT"
"SDN","Individual","MENDEZ SALAZAR John Jairo","null","SDNT"
"SDN","Individual","MONTOYA SANCHEZ Eugenio","null","SDNT"
"SDN","Individual","MONTOYA SANCHEZ Juan Carlos","null","SDNT"
"SDN","Individual","RUIZ CASTANO Maria Helena","null","SDNT"
"SDN","Individual","ECHEBERRIA SIMARRO Leire","null","SDGT"
"SDN","Individual","ECHEGARAY ACHIRICA Alfonso","null","SDGT"
"SDN","Individual","IZTUETA BARANDICA Enrique","null","SDGT"
"SDN","Individual","VALLEJO FRANCO Inigo","null","SDGT"
"SDN","Entity","BENEVOLENCE INTERNATIONAL FOUNDATION","null","SDGT"
"SDN","Entity","BENEVOLENCE INTERNATIONAL FUND","null","SDGT"
"SDN","Entity","BOSANSKA IDEALNA FUTURA","null","SDGT"
"SDN","Entity","MOROCCAN ISLAMIC COMBATANT GROUP","null","SDGT"
"SDN","Entity","LAJNAT AL DAAWA AL ISLAMIYYA","null","SDGT"
"SDN","Individual","SAYADI Nabil Abdul Salam","null","SDGT"
"SDN","Individual","ISAMUDDIN Nurjaman Riduan","null","SDGT"
"SDN","Individual","ABDURRAHMAN Mohamad Iqbal","null","SDGT"
"SDN","Entity","STICHTING BENEVOLENCE INTERNATIONAL NEDERLAND","null","SDGT"
"SDN","Entity","LASHKAR I JHANGVI","null","FTO SDGT"
"SDN","Individual","HEKMATYAR Gulbuddin","null","SDGT"
"SDN","Entity","ANSAR AL-ISLAM","null","FTO SDGT"
"SDN","Entity","THE RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF CHECHEN MARTYRS","null","SDGT"
"SDN","Entity","THE SPECIAL PURPOSE ISLAMIC REGIMENT","null","SDGT"
"SDN","Entity","THE ISLAMIC INTERNATIONAL BRIGADE","null","SDGT"
"SDN","Individual","CHIWENGA Constantino Guveya","null","GLOMAG"
"SDN","Individual","MNANGAGWA Emmerson Dambudzo","null","GLOMAG"
"SDN","Individual","MUCHINGURI Oppah Charm Zvipange","null","GLOMAG"
"SDN","Individual","VALENCIA TRUJILLO Joaquin Mario","null","SDNT"
"SDN","Entity","BANANERA AGRICOLA S.A.","null","SDNT"
"SDN","Entity","CIA. MINERA DAPA S.A.","null","SDNT"
"SDN","Entity","COMPANIA DE FOMENTO MERCANTIL S.A.","null","SDNT"
"SDN","Entity","CONSTRUCCIONES PROGRESO DEL PUERTO S.A.","null","SDNT"
"SDN","Entity","CREDISA S.A.","null","SDNT"
"SDN","Entity","CRIADERO LA LUISA E.U.","null","SDNT"
"SDN","Entity","DRAGADOS Y MUELLES GAVIOTA LTDA.","null","SDNT"
"SDN","Entity","GRANJA LA SIERRA LTDA.","null","SDNT"
"SDN","Entity","GRAN MUELLE S.A.","null","SDNT"
"SDN","Entity","MIRA E.U.","null","SDNT"
"SDN","Entity","OCCIDENTAL DE PAPELES LTDA.","null","SDNT"
"SDN","Entity","SERVICIO AEREO DE SANTANDER E.U.","null","SDNT"
"SDN","Entity","UNIDAS S.A.","null","SDNT"
"SDN","Individual","MONTANO ALVAREZ Luis Hernando","null","SDNT"
"SDN","Entity","TODOBOLSAS Y COLSOBRES","null","SDNT"
"SDN","Entity","AL-AQSA FOUNDATION","null","SDGT"
"SDN","Entity","AL-AQSA E.V.","null","SDGT"
"SDN","Entity","STICHTING AL-AQSA","null","SDGT"
"SDN","Entity","FORENINGEN AL-AQSA","null","SDGT"
"SDN","Entity","AL-AQSA","null","SDGT"
"SDN","Entity","AQSSA SOCIETY YEMEN","null","SDGT"
"SDN","Entity","AL-AQSA FOUNDATION","null","SDGT"
"SDN","Entity","AL-AQSA FOUNDATION","null","SDGT"
"SDN","Entity","AL-AQSA FOUNDATION","null","SDGT"
"SDN","Individual","ADEMI Xhevat","null","BALKANS"
"SDN","Individual","ADILI Gafur","null","BALKANS"
"SDN","Entity","ALBANIAN NATIONAL ARMY","null","BALKANS"
"SDN","Individual","ALISPAHIC Bakir","null","BALKANS"
"SDN","Entity","ARMY OF THE REPUBLIC OF ILIRIDA","null","BALKANS"
"SDN","Individual","BAJAGIC Zvonko","null","BALKANS"
"SDN","Individual","BANOVIC Predrag","null","BALKANS"
"SDN","Individual","BEQIRI Idajet","null","BALKANS"
